st_postaje,tip_postaje,leto,tprim12,tprim15,zacetek_ks,konec_ks,traj_ks,tpres18,tpres21,tpres23,cdd24
437,samodejna,1969,,,,,,,,,
437,samodejna,1970,,,,,,,,,
437,samodejna,1971,,,,,,,,,
437,samodejna,1972,,,,,,,,,
437,samodejna,1973,,,,,,,,,
437,samodejna,1974,,,,,,,,,
437,samodejna,1975,,,,,,,,,
437,samodejna,1976,,,,,,,,,
437,samodejna,1977,,,,,,,,,
437,samodejna,1978,,,,,,,,,
437,samodejna,1979,,,,,,,,,
437,samodejna,1980,,,,,,,,,
437,samodejna,1981,,,,,,,,,
437,samodejna,1982,,,,,,,,,
437,samodejna,1983,,,,,,,,,
437,samodejna,1984,,,,,,,,,
437,samodejna,1985,,,,,,,,,
437,samodejna,1986,,,,,,,,,
437,samodejna,1987,,,,,,,,,
437,samodejna,1988,,,,,,,,,
437,samodejna,1989,,,,,,,,,
437,samodejna,1990,,,,,,,,,
437,samodejna,1991,,,,,,,,,
437,samodejna,1992,,,,,,,,,
437,samodejna,1993,,,,,,,,,
437,samodejna,1994,,,,,,,,,
437,samodejna,1995,,,,,,,,,
437,samodejna,1996,,,,,,,,,
437,samodejna,1997,,,,,,,,,
437,samodejna,1998,,,,,,,,,
437,samodejna,1999,,,,,,,,,
437,samodejna,2000,,,,,,,,,
437,samodejna,2001,,,,,,,,,
437,samodejna,2002,,,,,,,,,
437,samodejna,2003,,,,,,,,,
437,samodejna,2004,,,,,,,,,
437,samodejna,2005,,,,,,,,,
437,samodejna,2006,,,,,,,,,
437,samodejna,2007,,,,,,,,,
437,samodejna,2008,,,,,,,,,
437,samodejna,2009,,,,,,,,,
437,samodejna,2010,,,,,,,,,
437,samodejna,2011,,,,,,,,,
437,samodejna,2012,,,,,,,,,
437,samodejna,2013,,,,,,,,,
437,samodejna,2014,,,,,,,,,
437,samodejna,2015,,,,,,,,,
437,samodejna,2016,,,,,,,,,
437,samodejna,2017,,,,,,,,,
437,samodejna,2018,,,,,,,,,
437,samodejna,2019,4838,4544,2018-08-27,2019-06-25,303,17,1,0,0
437,samodejna,2020,4889,4471,2019-07-11,2020-06-28,354,4,0,0,0
437,samodejna,2021,5305,4937,2020-07-14,2021-06-17,339,6,0,0,0
437,samodejna,2022,,,,,,,,,
437,registrator,1961,,,,,,,,,
437,registrator,1962,,,,,,,,,
437,registrator,1963,,,,,,,,,
437,registrator,1964,,,,,,,,,
437,registrator,1965,,,,,,,,,
437,registrator,1966,,,,,,,,,
437,registrator,1967,,,,,,,,,
437,registrator,1968,,,,,,,,,
437,registrator,1969,,,,,,,,,
437,registrator,1970,,,,,,,,,
437,registrator,1971,,,,,,,,,
437,registrator,1972,,,,,,,,,
437,registrator,1973,,,,,,,,,
437,registrator,1974,,,,,,,,,
437,registrator,1975,,,,,,,,,
437,registrator,1976,,,,,,,,,
437,registrator,1977,,,,,,,,,
437,registrator,1978,,,,,,,,,
437,registrator,1979,,,,,,,,,
437,registrator,1980,,,,,,,,,
437,registrator,1981,,,,,,,,,
437,registrator,1982,,,,,,,,,
437,registrator,1983,,,,,,,,,
437,registrator,1984,,,,,,,,,
437,registrator,1985,,,,,,,,,
437,registrator,1986,,,,,,,,,
437,registrator,1987,,,,,,,,,
437,registrator,1988,,,,,,,,,
437,registrator,1989,,,,,,,,,
437,registrator,1990,,,,,,,,,
